bodyPositionTime,bodyPositionX,bodyPositionY,bodyPositionZ,bodyOrientationTime,bodyOrientationX,bodyOrientationY,bodyOrientationZ,gyroTime,gyroX,gyroY,gyroZ,cycleFrequencyTime,leftCycleFrequency,rightCycleFrequency,bodyforceTime,bodyforceX,bodyforceY,bodyforceZ,bodytorqueTime,bodytorqueX,bodytorqueY,bodytorqueZ,R1forceTime,R1forceX,R1forceY,R1forceZ,R1torqueTime,R1torqueX,R1torqueY,R1torqueZ,L1forceTime,L1forceX,L1forceY,L1forceZ,L1torqueTime,L1torqueX,L1torqueY,L1torqueZ
2040,0.30704572796821594,-0.05964214727282524,0.011907776817679405,2050,0.017146019265055656,-0.07433099299669266,-0.5475388169288635,2060,0.2909078598022461,-0.05115062743425369,0.013477480039000511,1950,10,10,2070,0.21759623289108276,-0.04363558813929558,-0.045065738260746,2070,-4.007787356385961e-05,0.004140604753047228,-0.005525898188352585,2090,1.1261552572250366e-05,3.3080577850341797e-06,3.523658961057663e-06,2090,-2.775341272354126e-07,1.4901161193847656e-08,9.0012326836586e-07,2080,-3.149849362671375e-05,6.568245589733124e-05,3.691297024488449e-06,2080,1.862645149230957e-09,-7.450580596923828e-09,-5.587935447692871e-09
2140,0.32279467582702637,-0.07119156420230865,0.012269731611013412,2150,-0.03226165845990181,-0.07563161849975586,-0.4768446087837219,2160,0.3062676787376404,-0.06323613971471786,0.010972999967634678,2040,10,10,2170,0.206638902425766,-0.06529614329338074,-0.03464721143245697,2170,-7.811415343894623e-06,0.003702472895383835,-0.008890850469470024,2190,4.745461046695709e-05,1.3057142496109009e-06,5.560927093029022e-05,2190,-4.438683390617371e-06,1.3969838619232178e-08,3.7923455238342285e-06,2180,5.0663016736507416e-05,0.0001813666895031929,-5.761347711086273e-05,2180,-1.257285475730896e-08,-1.5832483768463135e-08,-1.30385160446167e-08
2230,0.33324891328811646,-0.07533643394708633,0.013431517407298088,2240,0.08134015649557114,-0.09929380565881729,-0.4076111614704132,2250,0.3152678906917572,-0.06612890958786011,0.011300979182124138,2140,10,10,2260,0.13346435129642487,-0.059310201555490494,-0.03219319507479668,2260,-5.930814950261265e-05,0.003163962159305811,-0.008955968543887138,2280,-4.513561725616455e-05,2.284534275531769e-06,-1.9185245037078857e-06,2280,1.6205012798309326e-07,-1.5832483768463135e-08,-3.614462912082672e-06,2270,-4.866486415266991e-05,6.426312029361725e-05,-0.00013985298573970795,2270,-2.8870999813079834e-08,-1.30385160446167e-08,-8.381903171539307e-09
2320,0.34161919355392456,-0.08036579936742783,0.014158239588141441,2330,0.011179146356880665,-0.11169948428869247,-0.4419143795967102,2340,0.3228778541088104,-0.07147542387247086,0.011649305000901222,2230,10,10,2350,0.030775651335716248,-0.037130244076251984,-0.03193196281790733,2350,7.813751290086657e-05,0.004271301440894604,-0.0070828828029334545,2370,-4.051625728607178e-05,1.0106712579727173e-05,-0.00023351795971393585,2370,1.8874183297157288e-05,-1.4528632164001465e-07,-3.2726675271987915e-06,2360,-7.264676969498396e-05,2.5981105864048004e-05,-0.00015720303053967655,2360,-9.138602763414383e-09,-2.9802322387695312e-08,-3.472086973488331e-08
2400,0.3494932949542999,-0.08527309447526932,0.01884094625711441,2410,-0.030209798365831375,-0.03157235309481621,-0.4015580415725708,2420,0.32988864183425903,-0.07760415971279144,0.014168990775942802,2320,10,10,2430,0.026583410799503326,-0.03779517859220505,-0.03161069378256798,2430,0.00010998292418662459,0.0044393581338226795,-0.007366902194917202,2450,-0.0001377317530568689,-0.00012513436377048492,0.0003373348736204207,2450,-2.801735172397457e-05,6.30505383014679e-07,-1.1068288586102426e-05,2440,-0.0001659272238612175,0.00017874548211693764,-0.00014762906357645988,2440,-2.514570951461792e-08,-3.725290298461914e-08,-4.423782229423523e-08
2480,0.35348939895629883,-0.09025788307189941,0.016986139118671417,2490,-0.04716028645634651,-0.12117806077003479,-0.45341575145721436,2500,0.3343372046947479,-0.08236141502857208,0.015040220692753792,2400,10,10,2510,0.09619557112455368,-0.05669443681836128,-0.03219083696603775,2510,5.3095980547368526e-05,0.003987055271863937,-0.009688127785921097,2530,-0.00011202879250049591,-0.00022557377815246582,0.00016756728291511536,2530,-1.397542655467987e-05,8.940696716308594e-08,-9.104609489440918e-06,2520,2.82973051071167e-05,2.2634631022810936e-05,-4.08630003221333e-05,2520,-1.4901161193847656e-08,-2.735760062932968e-09,-1.2514647096395493e-08
2570,0.3555634915828705,-0.09736765176057816,0.011212557554244995,2580,-0.047999195754528046,-0.0326835960149765,-0.5772203803062439,2590,0.3374776840209961,-0.087519071996212,0.007726005744189024,2480,10,10,2600,0.14509591460227966,-0.07892028242349625,-0.04019848257303238,2600,-0.00018092116806656122,0.00434707198292017,-0.0125973429530859,2620,0.00012158602476119995,0.00013166014105081558,-0.0005817366763949394,2620,4.7869980335235596e-05,4.470348358154297e-08,9.987503290176392e-06,2610,1.744646579027176e-05,2.3543834686279297e-06,-9.814323857426643e-05,2610,-1.7695128917694092e-08,-8.381903171539307e-09,2.3283064365386963e-09
2660,0.3602483868598938,-0.10162214934825897,0.015202576294541359,2670,-0.02822885476052761,0.02606564573943615,-0.46529147028923035,2680,0.33798748254776,-0.0909077450633049,0.00926544051617384,2570,10,10,2690,0.09272609651088715,-0.07415755093097687,-0.022355729714035988,2690,-4.996248026145622e-05,0.002183545846492052,-0.013305312022566795,2710,-0.0001233331859111786,-1.8430408090353012e-05,6.013130769133568e-05,2710,-4.822388291358948e-06,-2.468004822731018e-08,-9.919283911585808e-06,2700,-0.00021882355213165283,0.00014153309166431427,7.358170114457607e-05,2700,1.3271346688270569e-08,1.1175870895385742e-08,-8.149072527885437e-09
2740,0.35568737983703613,-0.09748190641403198,0.016455987468361855,2750,-0.034275539219379425,-0.10418577492237091,-0.36190250515937805,2760,0.3333544135093689,-0.0874839648604393,0.014413748867809772,2660,10,10,2770,0.10845984518527985,-0.06351494044065475,-0.03349365293979645,2770,0.0001313970860792324,0.003934051841497421,-0.010238617658615112,2790,-2.4296343326568604e-05,-1.9529834389686584e-06,-1.844950020313263e-06,2790,1.434236764907837e-07,-1.1175870895385742e-08,-1.9585713744163513e-06,2780,3.994489088654518e-05,7.692258805036545e-05,1.5854835510253906e-05,2780,2.3283064365386963e-10,-1.862645149230957e-09,-3.725290298461914e-09
2830,0.3549158573150635,-0.09316042065620422,0.01367943175137043,2840,0.007857145741581917,-0.17852360010147095,-0.3601923882961273,2850,0.3350047767162323,-0.08379793912172318,0.010507210157811642,2740,10,10,2860,0.08920153975486755,-0.06019533798098564,-0.03644128888845444,2860,2.0771887648152187e-05,0.004628768190741539,-0.010703111067414284,2880,-5.266442894935608e-05,9.256415069103241e-06,-2.33575701713562e-05,2880,1.8812716007232666e-06,2.0489096641540527e-08,-4.216097295284271e-06,2870,-6.448151543736458e-05,-3.6694109439849854e-07,-0.00011682184413075447,2870,1.6298145055770874e-09,-1.1175870895385742e-08,-1.30385160446167e-08
2910,0.3567553162574768,-0.09535792469978333,0.012823064811527729,2920,-0.012167954817414284,-0.01579642854630947,-0.4217402935028076,2930,0.33837437629699707,-0.08780497312545776,0.012411575764417648,2830,10,10,2940,0.17691847681999207,-0.06639058887958527,-0.02693893387913704,2940,4.1969207813963294e-05,0.0027260147035121918,-0.009509320370852947,2960,-1.661200076341629e-05,-9.637512266635895e-05,-0.0002185748890042305,2960,1.8032267689704895e-05,-4.209578037261963e-07,-1.2004747986793518e-06,2950,9.970460087060928e-05,3.4895725548267365e-05,8.32858495414257e-06,2950,-3.725290298461914e-09,-8.847564458847046e-09,-6.984919309616089e-09
3000,0.3586757481098175,-0.1035664975643158,0.012652400881052017,3010,-0.06332152336835861,-0.05461766943335533,-0.5310092568397522,3020,0.34186094999313354,-0.09350854158401489,0.011168815195560455,2910,10,10,3030,0.19763880968093872,-0.07313567399978638,-0.037603773176670074,3030,-1.8983437257702462e-05,0.0038041621446609497,-0.01024587545543909,3050,-0.0001705371541902423,-0.00010828860104084015,0.00025815563276410103,3050,-2.1307729184627533e-05,3.7439167499542236e-07,-1.3814831618219614e-05,3040,-3.542006015777588e-05,2.6895664632320404e-05,1.7515849322080612e-05,3040,7.450580596923828e-09,-6.28642737865448e-09,-6.984919309616089e-10
3090,0.36899369955062866,-0.11111783981323242,0.015098744072020054,3100,0.020373450592160225,-0.06382840871810913,-0.5342401266098022,3110,0.3520761728286743,-0.10118209570646286,0.013356789946556091,3000,10,10,3120,0.21415762603282928,-0.07923285663127899,-0.031051162630319595,3120,0.00010146565909963101,0.0034172143787145615,-0.01112859696149826,3140,2.257712185382843e-05,1.4990568161010742e-05,-1.1000782251358032e-05,3140,8.847564458847046e-07,-2.60770320892334e-08,1.8104910850524902e-06,3130,-4.266202449798584e-05,3.6745332181453705e-06,-2.586422488093376e-05,3130,9.313225746154785e-09,-5.587935447692871e-09,6.984919309616089e-09
3170,0.3787878155708313,-0.11622465401887894,0.014592379331588745,3180,-0.007778994273394346,-0.08191629499197006,-0.5635309219360352,3190,0.3599250614643097,-0.10550157725811005,0.0112618338316679,3090,10,10,3200,0.27008378505706787,-0.10675373673439026,-0.02357214130461216,3200,8.795523172011599e-05,0.0018773573683574796,-0.01107754185795784,3220,6.717443466186523e-05,0.00013327598571777344,-0.0005129845812916756,3220,4.2110681533813477e-05,-2.7939677238464355e-08,5.4836273193359375e-06,3210,1.416727900505066e-05,1.3943994417786598e-05,-0.00010739767458289862,3210,-1.4901161193847656e-08,-9.313225746154785e-09,-1.2456439435482025e-08
3260,0.379668265581131,-0.11859756708145142,0.01552013773471117,3270,0.033164333552122116,-0.1259833127260208,-0.49234169721603394,3280,0.36083292961120605,-0.10952793061733246,0.012311390601098537,3170,10,10,3290,0.18555130064487457,-0.11155086755752563,-0.02399202436208725,3290,-0.000221103779040277,0.001806940184906125,-0.0163603276014328,3310,5.762558430433273e-05,8.994271047413349e-05,-0.000250843761023134,3310,2.0344858057796955e-05,-2.651941031217575e-07,4.595029167830944e-06,3300,-0.00019221390539314598,0.00018015503883361816,6.15166500210762e-05,3300,1.3676981325261295e-08,1.1175870895385742e-08,-2.939486876130104e-09
3350,0.3742542862892151,-0.11911187320947647,0.01134133618324995,3360,-0.0016225877916440368,-0.05501202866435051,-0.5329287648200989,3370,0.3550944924354553,-0.11126919090747833,0.01399819366633892,3260,10,10,3380,0.04961252957582474,-0.09175916016101837,-0.03704840689897537,3380,0.0001103730101021938,0.005360622890293598,-0.019593719393014908,3400,0.00010858103632926941,-2.6981811970472336e-05,8.267909288406372e-05,3400,-6.627291440963745e-06,-2.3283064365386963e-08,8.686445653438568e-06,3390,-1.1556490790098906e-05,0.00012976303696632385,-1.1002179235219955e-05,3390,-3.102468326687813e-08,-9.313225746154785e-09,-3.14321368932724e-08
3430,0.36525845527648926,-0.12503093481063843,0.015533769503235817,3440,0.016903867945075035,-0.049250803887844086,-0.5249882340431213,3450,0.3434314727783203,-0.11268311738967896,0.012435635551810265,3350,10,10,3460,0.11885794997215271,-0.06808976829051971,-0.036408744752407074,3460,-3.63119033863768e-05,0.004706893116235733,-0.0125584676861763,3480,-2.1396204829216003e-05,1.0003335773944855e-05,-4.793982952833176e-06,3480,3.7997961044311523e-07,-1.3969838619232178e-08,-1.7103739082813263e-06,3470,-2.8107198886573315e-05,5.995854735374451e-06,-7.07888975739479e-05,3470,-5.2852556109428406e-08,-1.1175870895385742e-08,-1.885928213596344e-08
3520,0.37240055203437805,-0.12842795252799988,0.017237147316336632,3530,-0.032408617436885834,-0.06468609720468521,-0.4505435526371002,3540,0.35233259201049805,-0.11853896826505661,0.014765260741114616,3430,10,10,3550,0.08885063230991364,-0.11452767997980118,-0.027903160080313683,3550,0.0002490263432264328,0.0034807513002306223,-0.01997058093547821,3570,8.724629878997803e-06,1.6291625797748566e-05,-0.00014373776502907276,3570,1.1599622666835785e-05,-8.288770914077759e-08,6.901100277900696e-07,3560,-9.846875764196739e-05,5.732756108045578e-05,-0.00015311682363972068,3560,-4.554749466478825e-09,-3.166496753692627e-08,-3.419336280785501e-08
3600,0.3644803464412689,-0.12531492114067078,0.011968866921961308,3610,-0.027897251769900322,-0.07046163082122803,-0.42201507091522217,3620,0.3439238667488098,-0.11618542671203613,0.012087184935808182,3520,10,10,3630,0.1633719503879547,-0.08183076977729797,-0.03482024371623993,3630,0.000226835923967883,0.0043298667296767235,-0.011564907617866993,3650,-0.00019811373203992844,-9.687617421150208e-05,0.0002909516915678978,3650,-2.406630665063858e-05,5.234032869338989e-07,-1.605413854122162e-05,3640,-0.0001030508428812027,0.00011803139932453632,2.0967330783605576e-05,3640,-3.3527612686157227e-08,-1.3154931366443634e-08,-5.3318217396736145e-08
3680,0.35477936267852783,-0.1255914568901062,0.01580541580915451,3690,-0.13710728287696838,-0.12185017019510269,-0.5990849733352661,3700,0.3334251642227173,-0.11442386358976364,0.010860482230782509,3600,10,10,3710,0.27107295393943787,-0.13057783246040344,-0.04617523401975632,3710,0.00017108110478147864,0.004871750250458717,-0.016111496835947037,3730,-3.2357871532440186e-05,-0.00018657371401786804,0.00013722479343414307,3730,-1.134723424911499e-05,1.2293457984924316e-07,-2.516433596611023e-06,3720,-1.3325363397598267e-05,0.00010706018656492233,-6.056763231754303e-05,3720,-2.9802322387695312e-08,-1.1175870895385742e-08,-4.0512531995773315e-08
3760,0.3455820679664612,-0.13059836626052856,0.014106549322605133,3770,0.022801466286182404,-0.03323109447956085,-0.6666980385780334,3780,0.32683265209198,-0.11749228835105896,0.01067801658064127,3680,10,10,3790,0.12040528655052185,-0.08374776691198349,-0.027543485164642334,3790,0.00027959374710917473,0.003396887332201004,-0.013312983326613903,3810,-8.691567927598953e-07,-4.407484084367752e-06,0.00017315964214503765,3810,-1.4027347788214684e-05,-2.193264663219452e-07,-1.5564728528261185e-07,3800,-0.00015302468091249466,4.968419671058655e-05,1.9653234630823135e-06,3800,-4.656612873077393e-10,7.450580596923828e-09,1.4435499906539917e-08
3840,0.3456239402294159,-0.1329667568206787,0.0169984083622694,3850,-0.059023983776569366,-0.05141564458608627,-0.6997551321983337,3860,0.3282550871372223,-0.1178983673453331,0.014912949874997139,3760,10,10,3870,0.07729275524616241,-0.06995528191328049,-0.033107463270425797,3870,9.864843013929203e-05,0.0041288211941719055,-0.012842012569308281,3890,-1.7566606402397156e-05,2.812594175338745e-06,-1.9045546650886536e-06,3890,1.5087425708770752e-07,-5.587935447692871e-09,-1.3923272490501404e-06,3880,4.421494668349624e-05,7.117539644241333e-05,2.1250802092254162e-05,3880,-1.1641532182693481e-10,-3.725290298461914e-09,-7.683411240577698e-09
3920,0.3487430810928345,-0.13442419469356537,0.013384455814957619,3930,-0.03982268646359444,0.0007122932584024966,-0.6682090759277344,3940,0.333785742521286,-0.12274719774723053,0.010620281100273132,3840,10,10,3950,0.289309561252594,-0.1278594732284546,-0.04132319241762161,3950,-7.333545363508165e-05,0.003662469796836376,-0.01586451753973961,3970,1.0965391993522644e-05,4.7264620661735535e-05,-0.00019685644656419754,3970,1.5854835510253906e-05,-1.1548399925231934e-07,8.316710591316223e-07,3960,7.007503882050514e-06,2.996530383825302e-06,-6.248365389183164e-05,3960,-1.280568540096283e-09,-1.0244548320770264e-08,-1.4086253941059113e-08
4000,0.3506849408149719,-0.14019185304641724,0.013910538516938686,4010,-0.12737464904785156,-0.059073738753795624,-0.7129133939743042,4020,0.3324969410896301,-0.12734413146972656,0.011240560561418533,3920,10,10,4030,0.20574229955673218,-0.10803020000457764,-0.04873303323984146,4030,0.000710957043338567,0.0055214837193489075,-0.01362726092338562,4050,-0.0001154276542365551,-0.00010357052087783813,0.00034778937697410583,4050,-2.881232649087906e-05,6.780028343200684e-07,-9.180977940559387e-06,4040,-3.8329511880874634e-05,5.756225436925888e-05,-1.5692319720983505e-05,4040,3.725290298461914e-09,-5.587935447692871e-09,-1.5832483768463135e-08
4080,0.3451487421989441,-0.1451585739850998,0.015312006697058678,4090,-0.1122446209192276,-0.03771686926484108,-0.8046565651893616,4100,0.3273489475250244,-0.1309569776058197,0.013640808872878551,4000,10,10,4110,0.24507293105125427,-0.16954758763313293,-0.023785188794136047,4110,7.374674896709621e-05,0.002283089328557253,-0.02114354446530342,4130,3.7364661693573e-06,-0.0001441165804862976,0.00012885406613349915,4130,-1.058727502822876e-05,8.195638656616211e-08,3.91155481338501e-07,4120,1.5206634998321533e-05,2.1462328732013702e-06,-4.942156374454498e-05,4120,-1.1175870895385742e-08,-2.7939677238464355e-09,-1.3737007975578308e-08
4160,0.3356205224990845,-0.1484849900007248,0.013143245130777359,4170,-0.026987552642822266,-0.03558509051799774,-0.7918729782104492,4180,0.3173986077308655,-0.13547514379024506,0.012688602320849895,4080,10,10,4190,0.1981329768896103,-0.14067336916923523,-0.03785151615738869,4190,-4.5151814447308425e-06,0.0038813177961856127,-0.019458221271634102,4210,9.012408554553986e-05,2.5530345737934113e-05,0.00020593730732798576,4210,-1.681596040725708e-05,-3.2386742532253265e-07,7.131835445761681e-06,4200,-0.00017954630311578512,0.00011911988258361816,1.344410702586174e-05,4200,-7.101334631443024e-09,-3.725290298461914e-09,0.0
4240,0.3256385028362274,-0.15224169194698334,0.013933270238339901,4250,0.0021569873206317425,-0.17244099080562592,-0.7888271808624268,4260,0.3101222813129425,-0.13824979960918427,0.013853246346116066,4160,10,10,4270,0.05589617043733597,-0.11561581492424011,-0.039401568472385406,4270,0.0003751603071577847,0.0057983966544270515,-0.021153299137949944,4290,-1.2256205081939697e-06,3.0025839805603027e-06,1.2182630598545074e-05,4290,-9.611248970031738e-07,0.0,-9.685754776000977e-08,4280,3.871438093483448e-05,0.000215236097574234,-1.4401040971279144e-05,4280,-2.561137080192566e-09,0.0,-1.1641532182693481e-08
4320,0.32522064447402954,-0.15854287147521973,0.014388374984264374,4330,0.03586176410317421,-0.08411502838134766,-0.8320591449737549,4340,0.31022152304649353,-0.14093822240829468,0.012018395587801933,4240,10,10,4350,0.059609901160001755,-0.09383916854858398,-0.03214336931705475,4350,2.3117994714993984e-05,0.003614605637267232,-0.017501674592494965,4370,1.2089498341083527e-05,3.198161721229553e-05,-0.000191632192581892,4370,1.5437602996826172e-05,-1.1548399925231934e-07,9.872019290924072e-07,4360,7.08338338881731e-05,-3.500143066048622e-05,-2.3105618311092257e-05,4360,-1.3969838619232178e-09,-4.6566128730773926e-09,1.4551915228366852e-10
4400,0.32547539472579956,-0.1583321988582611,0.013165812008082867,4410,-0.12547646462917328,-0.04326707497239113,-0.8280563950538635,4420,0.3113003969192505,-0.1435367465019226,0.012721268460154533,4320,10,10,4430,0.21755415201187134,-0.17232337594032288,-0.04042820632457733,4430,6.609188858419657e-07,0.004242764785885811,-0.024193676188588142,4450,-0.0001606866717338562,-6.969645619392395e-05,0.0003691352903842926,4450,-3.0487775802612305e-05,7.599592208862305e-07,-1.2955628335475922e-05,4440,-4.460476338863373e-05,8.890777826309204e-05,1.953414175659418e-05,4440,-5.587935447692871e-09,-8.381903171539307e-09,-2.9336661100387573e-08
4480,0.32825472950935364,-0.16362081468105316,0.014577239751815796,4490,-0.1329871565103531,-0.000567551760468632,-0.8108071684837341,4500,0.31242185831069946,-0.1477714627981186,0.01010231114923954,4400,10,10,4510,0.13398554921150208,-0.1387801170349121,-0.03581015393137932,4510,3.385249146958813e-05,0.004215416498482227,-0.02173665165901184,4530,-3.347545862197876e-05,-0.00020810961723327637,0.00014372169971466064,4530,-1.1958181858062744e-05,1.1920928955078125e-07,-2.5741755962371826e-06,4520,2.0952895283699036e-05,4.249252378940582e-05,-2.2375956177711487e-05,4520,-1.6763806343078613e-08,-9.313225746154785e-09,-1.210719347000122e-08
4560,0.3261772692203522,-0.16604188084602356,0.013917803764343262,4570,-0.054208043962717056,-0.06643480062484741,-0.7636333703994751,4580,0.31025534868240356,-0.15201303362846375,0.011147202923893929,4480,10,10,4590,0.350693941116333,-0.1672581136226654,-0.04734896123409271,4590,0.0005796455661766231,0.00405315775424242,-0.013498032465577126,4610,-0.0001204218715429306,1.0571908205747604e-05,1.1475465726107359e-05,4610,-8.763745427131653e-07,-2.905726432800293e-07,-9.790819603949785e-06,4600,-0.00018014153465628624,0.0001250840723514557,6.21238723397255e-05,4600,1.3504177331924438e-08,1.4901161193847656e-08,1.210719347000122e-08
4640,0.3239295780658722,-0.1663355529308319,0.012939093634486198,4650,-0.03772498667240143,-0.03881093114614487,-0.6893172860145569,4660,0.30646809935569763,-0.1523551493883133,0.012148063629865646,4560,10,10,4670,0.1620592176914215,-0.158339723944664,-0.03095974028110504,4670,5.9243720897939056e-05,0.0034223035909235477,-0.020661644637584686,4690,-2.4532899260520935e-05,3.159046173095703e-06,-3.752764314413071e-05,4690,3.0025839805603027e-06,5.587935447692871e-09,-1.9408762454986572e-06,4680,4.615914076566696e-05,7.16187059879303e-05,1.5891622751951218e-05,4680,-1.1641532182693481e-10,-3.725290298461914e-09,0.0
